# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	counts_crs1000	nsecs_crs1000	counts_labc	nsecs_labc	counts_bare	nsecs_bare	cph_filtered
2022-06-16T05:00:01	nan	nan	nan	nan	nan	nan	1215	1200	nan	nan	3645.0
2022-06-16T05:20:01	nan	nan	nan	nan	nan	nan	1317	1200	nan	nan	3951.0
2022-06-16T05:40:01	nan	nan	nan	nan	nan	nan	1253	1200	nan	nan	3759.0
2022-06-16T06:00:01	nan	nan	nan	nan	nan	nan	1207	1200	nan	nan	3621.0
2022-06-16T06:20:01	nan	nan	nan	nan	nan	nan	1225	1200	nan	nan	3675.0
2022-06-16T06:40:01	nan	nan	nan	nan	nan	nan	1207	1200	nan	nan	3621.0
2022-06-16T07:00:01	nan	nan	nan	nan	nan	nan	1220	1200	nan	nan	3660.0
2022-06-16T07:20:01	nan	nan	nan	nan	nan	nan	1189	1200	nan	nan	3567.0
2022-06-16T07:40:01	nan	nan	nan	nan	nan	nan	1249	1200	nan	nan	3747.0
2022-06-16T08:00:01	nan	nan	nan	nan	nan	nan	1261	1200	nan	nan	3783.0
2022-06-16T08:20:01	nan	nan	nan	nan	nan	nan	1284	1200	nan	nan	3852.0
2022-06-16T08:40:01	nan	nan	nan	nan	nan	nan	1256	1200	nan	nan	3768.0
2022-06-16T09:00:01	nan	nan	nan	nan	nan	nan	1292	1200	nan	nan	3876.0
2022-06-16T09:20:01	nan	nan	nan	nan	nan	nan	1234	1200	nan	nan	3702.0
2022-06-16T09:40:01	nan	nan	nan	nan	nan	nan	1206	1200	nan	nan	3618.0
2022-06-16T10:00:01	nan	nan	nan	nan	nan	nan	1204	1200	nan	nan	3612.0
2022-06-16T10:20:01	nan	nan	nan	nan	nan	nan	1237	1200	nan	nan	3711.0
2022-06-16T10:40:01	nan	nan	nan	nan	nan	nan	1188	1200	nan	nan	3564.0
2022-06-16T11:00:01	nan	nan	nan	nan	nan	nan	1271	1200	nan	nan	3813.0
2022-06-16T11:20:01	nan	nan	nan	nan	nan	nan	1214	1200	nan	nan	3642.0
2022-06-16T11:40:01	nan	nan	nan	nan	nan	nan	1234	1200	nan	nan	3702.0
2022-06-16T12:00:01	nan	nan	nan	nan	nan	nan	1237	1200	nan	nan	3711.0
2022-06-16T12:20:01	nan	nan	nan	nan	nan	nan	1268	1200	nan	nan	3804.0
2022-06-16T12:40:01	nan	nan	nan	nan	nan	nan	1221	1200	nan	nan	3663.0
2022-06-16T13:00:01	nan	nan	nan	nan	nan	nan	1269	1200	nan	nan	3807.0
2022-06-16T13:20:01	nan	nan	nan	nan	nan	nan	1221	1200	nan	nan	3663.0
2022-06-16T13:40:01	nan	nan	nan	nan	nan	nan	1186	1200	nan	nan	3558.0
2022-06-16T14:00:01	nan	nan	nan	nan	nan	nan	1236	1200	nan	nan	3708.0
2022-06-16T14:20:01	nan	nan	nan	nan	nan	nan	1275	1200	nan	nan	3825.0
2022-06-16T14:40:01	nan	nan	nan	nan	nan	nan	1270	1200	nan	nan	3810.0
2022-06-16T15:00:01	nan	nan	nan	nan	nan	nan	1293	1200	nan	nan	3879.0
2022-06-16T15:20:01	nan	nan	nan	nan	nan	nan	1271	1200	nan	nan	3813.0
2022-06-16T15:40:01	nan	nan	nan	nan	nan	nan	1185	1200	nan	nan	3555.0
2022-06-16T16:00:01	nan	nan	nan	nan	nan	nan	1252	1200	nan	nan	3756.0
2022-06-16T16:20:01	nan	nan	nan	nan	nan	nan	1252	1200	nan	nan	3756.0
2022-06-16T16:40:01	nan	nan	nan	nan	nan	nan	1343	1200	nan	nan	4029.0
2022-06-16T17:00:01	nan	nan	nan	nan	nan	nan	1241	1200	nan	nan	3723.0
2022-06-16T17:20:01	nan	nan	nan	nan	nan	nan	1239	1200	nan	nan	3717.0
2022-06-16T17:40:01	nan	nan	nan	nan	nan	nan	1261	1200	nan	nan	3783.0
2022-06-16T18:00:01	nan	nan	nan	nan	nan	nan	1289	1200	nan	nan	3867.0
2022-06-16T18:20:01	nan	nan	nan	nan	nan	nan	1202	1200	nan	nan	3606.0
2022-06-16T18:40:01	nan	nan	nan	nan	nan	nan	1286	1200	nan	nan	3858.0
2022-06-16T19:00:01	nan	nan	nan	nan	nan	nan	1260	1200	nan	nan	3780.0
2022-06-16T19:40:01	nan	nan	nan	nan	nan	nan	2517	2400	nan	nan	3775.5
2022-06-16T20:00:01	nan	nan	nan	nan	nan	nan	1207	1200	nan	nan	3621.0
2022-06-16T20:20:01	nan	nan	nan	nan	nan	nan	1241	1200	nan	nan	3723.0
2022-06-16T20:40:01	nan	nan	nan	nan	nan	nan	1222	1200	nan	nan	3666.0
2022-06-16T21:00:01	nan	nan	nan	nan	nan	nan	1250	1200	nan	nan	3750.0
2022-06-16T21:20:01	nan	nan	nan	nan	nan	nan	1216	1200	nan	nan	3648.0
2022-06-16T21:40:01	nan	nan	nan	nan	nan	nan	1209	1200	nan	nan	3627.0
2022-06-16T22:00:01	nan	nan	nan	nan	nan	nan	1249	1200	nan	nan	3747.0
2022-06-16T22:20:01	nan	nan	nan	nan	nan	nan	1182	1200	nan	nan	3546.0
2022-06-16T22:40:01	nan	nan	nan	nan	nan	nan	1274	1200	nan	nan	3822.0
2022-06-16T23:00:01	nan	nan	nan	nan	nan	nan	1189	1200	nan	nan	3567.0
2022-06-16T23:20:01	nan	nan	nan	nan	nan	nan	1215	1200	nan	nan	3645.0
2022-06-16T23:40:01	nan	nan	nan	nan	nan	nan	1231	1200	nan	nan	3693.0
2022-06-17T00:00:01	nan	nan	nan	nan	nan	nan	1235	1199	nan	nan	3708.1
2022-06-17T00:20:01	nan	nan	nan	nan	nan	nan	1208	1200	nan	nan	3624.0
2022-06-17T00:40:01	nan	nan	nan	nan	nan	nan	1244	1200	nan	nan	3732.0
2022-06-17T01:00:01	nan	nan	nan	nan	nan	nan	1250	1200	nan	nan	3750.0
2022-06-17T01:20:01	nan	nan	nan	nan	nan	nan	1240	1200	nan	nan	3720.0
2022-06-17T01:40:01	nan	nan	nan	nan	nan	nan	1151	1200	nan	nan	3453.0
2022-06-17T02:00:01	nan	nan	nan	nan	nan	nan	1210	1200	nan	nan	3630.0
2022-06-17T02:20:01	nan	nan	nan	nan	nan	nan	1176	1200	nan	nan	3528.0
2022-06-17T02:40:01	nan	nan	nan	nan	nan	nan	1241	1200	nan	nan	3723.0
2022-06-17T03:00:01	nan	nan	nan	nan	nan	nan	1202	1200	nan	nan	3606.0
2022-06-17T03:20:01	nan	nan	nan	nan	nan	nan	1241	1200	nan	nan	3723.0
2022-06-17T03:40:01	nan	nan	nan	nan	nan	nan	1228	1200	nan	nan	3684.0
2022-06-17T04:00:01	nan	nan	nan	nan	nan	nan	1200	1200	nan	nan	3600.0
2022-06-17T04:20:01	nan	nan	nan	nan	nan	nan	1190	1200	nan	nan	3570.0
2022-06-17T04:40:01	nan	nan	nan	nan	nan	nan	1227	1200	nan	nan	3681.0
2022-06-17T05:00:01	nan	nan	nan	nan	nan	nan	1147	1200	nan	nan	3441.0
2022-06-17T05:20:01	nan	nan	nan	nan	nan	nan	1170	1200	nan	nan	3510.0
2022-06-17T05:40:01	nan	nan	nan	nan	nan	nan	1198	1200	nan	nan	3594.0
2022-06-17T06:00:01	nan	nan	nan	nan	nan	nan	1239	1200	nan	nan	3717.0
2022-06-17T06:20:01	nan	nan	nan	nan	nan	nan	1256	1200	nan	nan	3768.0
2022-06-17T06:40:01	nan	nan	nan	nan	nan	nan	1219	1200	nan	nan	3657.0
2022-06-17T07:00:01	nan	nan	nan	nan	nan	nan	1163	1200	nan	nan	3489.0
2022-06-17T07:20:01	nan	nan	nan	nan	nan	nan	1128	1200	nan	nan	3384.0
2022-06-17T07:40:01	nan	nan	nan	nan	nan	nan	1139	1200	nan	nan	3417.0
2022-06-17T08:00:01	nan	nan	nan	nan	nan	nan	1174	1200	nan	nan	3522.0
2022-06-17T08:20:01	nan	nan	nan	nan	nan	nan	1214	1200	nan	nan	3642.0
2022-06-17T08:40:01	nan	nan	nan	nan	nan	nan	1184	1200	nan	nan	3552.0
2022-06-17T09:00:01	nan	nan	nan	nan	nan	nan	1150	1200	nan	nan	3450.0
2022-06-17T09:20:01	nan	nan	nan	nan	nan	nan	1187	1200	nan	nan	3561.0
2022-06-17T09:40:01	nan	nan	nan	nan	nan	nan	1203	1200	nan	nan	3609.0
2022-06-17T10:00:01	nan	nan	nan	nan	nan	nan	1221	1200	nan	nan	3663.0
2022-06-17T10:20:01	nan	nan	nan	nan	nan	nan	1194	1200	nan	nan	3582.0
2022-06-17T10:40:01	nan	nan	nan	nan	nan	nan	1244	1200	nan	nan	3732.0
2022-06-17T11:00:01	nan	nan	nan	nan	nan	nan	1212	1200	nan	nan	3636.0
2022-06-17T11:20:01	nan	nan	nan	nan	nan	nan	1228	1200	nan	nan	3684.0
2022-06-17T11:40:01	nan	nan	nan	nan	nan	nan	1184	1200	nan	nan	3552.0
2022-06-17T12:00:01	nan	nan	nan	nan	nan	nan	1220	1200	nan	nan	3660.0
2022-06-17T12:20:01	nan	nan	nan	nan	nan	nan	1182	1200	nan	nan	3546.0
2022-06-17T12:40:01	nan	nan	nan	nan	nan	nan	1223	1200	nan	nan	3669.0
2022-06-17T13:00:01	nan	nan	nan	nan	nan	nan	1205	1200	nan	nan	3615.0
2022-06-17T13:20:01	nan	nan	nan	nan	nan	nan	1216	1200	nan	nan	3648.0
2022-06-17T14:00:01	nan	nan	nan	nan	nan	nan	1270	1200	nan	nan	3810.0
2022-06-17T14:20:01	nan	nan	nan	nan	nan	nan	1233	1200	nan	nan	3699.0
2022-06-17T14:40:01	nan	nan	nan	nan	nan	nan	1191	1200	nan	nan	3573.0
2022-06-17T15:00:01	nan	nan	nan	nan	nan	nan	1221	1200	nan	nan	3663.0
2022-06-17T15:20:01	nan	nan	nan	nan	nan	nan	1215	1200	nan	nan	3645.0
2022-06-17T15:40:01	nan	nan	nan	nan	nan	nan	1227	1200	nan	nan	3681.0
2022-06-17T16:00:01	nan	nan	nan	nan	nan	nan	1215	1200	nan	nan	3645.0
2022-06-17T16:20:01	nan	nan	nan	nan	nan	nan	1208	1200	nan	nan	3624.0
2022-06-17T16:40:01	nan	nan	nan	nan	nan	nan	1178	1200	nan	nan	3534.0
2022-06-17T17:00:01	nan	nan	nan	nan	nan	nan	1197	1200	nan	nan	3591.0
2022-06-17T17:20:01	nan	nan	nan	nan	nan	nan	1293	1200	nan	nan	3879.0
2022-06-17T17:40:01	nan	nan	nan	nan	nan	nan	1202	1200	nan	nan	3606.0
2022-06-17T18:00:01	nan	nan	nan	nan	nan	nan	1240	1200	nan	nan	3720.0
2022-06-17T18:20:01	nan	nan	nan	nan	nan	nan	1276	1200	nan	nan	3828.0
2022-06-17T18:40:01	nan	nan	nan	nan	nan	nan	1213	1200	nan	nan	3639.0
2022-06-17T19:00:01	nan	nan	nan	nan	nan	nan	1242	1200	nan	nan	3726.0
2022-06-17T19:20:01	nan	nan	nan	nan	nan	nan	1270	1200	nan	nan	3810.0
2022-06-17T19:40:01	nan	nan	nan	nan	nan	nan	1242	1200	nan	nan	3726.0
2022-06-17T20:00:01	nan	nan	nan	nan	nan	nan	1216	1200	nan	nan	3648.0
2022-06-17T20:20:01	nan	nan	nan	nan	nan	nan	1201	1200	nan	nan	3603.0
2022-06-17T20:40:01	nan	nan	nan	nan	nan	nan	1216	1200	nan	nan	3648.0
2022-06-17T21:00:01	nan	nan	nan	nan	nan	nan	1199	1200	nan	nan	3597.0
2022-06-17T21:20:01	nan	nan	nan	nan	nan	nan	1250	1200	nan	nan	3750.0
2022-06-17T21:40:01	nan	nan	nan	nan	nan	nan	1295	1200	nan	nan	3885.0
2022-06-17T22:00:01	nan	nan	nan	nan	nan	nan	1263	1200	nan	nan	3789.0
2022-06-17T22:20:01	nan	nan	nan	nan	nan	nan	1205	1200	nan	nan	3615.0
2022-06-17T22:40:01	nan	nan	nan	nan	nan	nan	1243	1200	nan	nan	3729.0
2022-06-17T23:00:01	nan	nan	nan	nan	nan	nan	1210	1200	nan	nan	3630.0
2022-06-17T23:20:01	nan	nan	nan	nan	nan	nan	1207	1200	nan	nan	3621.0
2022-06-17T23:40:01	nan	nan	nan	nan	nan	nan	1244	1200	nan	nan	3732.0
2022-06-18T00:00:01	nan	nan	nan	nan	nan	nan	1235	1200	nan	nan	3705.0
2022-06-18T00:20:01	nan	nan	nan	nan	nan	nan	1259	1200	nan	nan	3777.0
2022-06-18T00:40:01	nan	nan	nan	nan	nan	nan	1278	1200	nan	nan	3834.0
2022-06-18T01:00:01	nan	nan	nan	nan	nan	nan	1257	1200	nan	nan	3771.0
2022-06-18T01:20:01	nan	nan	nan	nan	nan	nan	1274	1200	nan	nan	3822.0
2022-06-18T01:40:01	nan	nan	nan	nan	nan	nan	1236	1200	nan	nan	3708.0
2022-06-18T02:00:01	nan	nan	nan	nan	nan	nan	1321	1200	nan	nan	3963.0
2022-06-18T02:20:01	nan	nan	nan	nan	nan	nan	1297	1200	nan	nan	3891.0
2022-06-18T02:40:01	nan	nan	nan	nan	nan	nan	1282	1200	nan	nan	3846.0
2022-06-18T03:00:01	nan	nan	nan	nan	nan	nan	1245	1200	nan	nan	3735.0
2022-06-18T03:20:01	nan	nan	nan	nan	nan	nan	1283	1200	nan	nan	3849.0
2022-06-18T03:40:01	nan	nan	nan	nan	nan	nan	1279	1200	nan	nan	3837.0
2022-06-18T04:00:01	nan	nan	nan	nan	nan	nan	1258	1200	nan	nan	3774.0
2022-06-18T04:20:01	nan	nan	nan	nan	nan	nan	1243	1200	nan	nan	3729.0
2022-06-18T04:40:01	nan	nan	nan	nan	nan	nan	1265	1200	nan	nan	3795.0
2022-06-18T05:00:01	nan	nan	nan	nan	nan	nan	1261	1200	nan	nan	3783.0
2022-06-18T05:20:01	nan	nan	nan	nan	nan	nan	1251	1200	nan	nan	3753.0
2022-06-18T05:40:01	nan	nan	nan	nan	nan	nan	1266	1200	nan	nan	3798.0
2022-06-18T06:00:01	nan	nan	nan	nan	nan	nan	1268	1200	nan	nan	3804.0
2022-06-18T06:20:01	nan	nan	nan	nan	nan	nan	1313	1200	nan	nan	3939.0
2022-06-18T06:40:01	nan	nan	nan	nan	nan	nan	1265	1200	nan	nan	3795.0
2022-06-18T07:00:01	nan	nan	nan	nan	nan	nan	1245	1200	nan	nan	3735.0
2022-06-18T07:20:01	nan	nan	nan	nan	nan	nan	1281	1200	nan	nan	3843.0
2022-06-18T07:40:01	nan	nan	nan	nan	nan	nan	1242	1200	nan	nan	3726.0
2022-06-18T08:00:01	nan	nan	nan	nan	nan	nan	1207	1200	nan	nan	3621.0
2022-06-18T08:20:01	nan	nan	nan	nan	nan	nan	1259	1200	nan	nan	3777.0
2022-06-18T08:40:01	nan	nan	nan	nan	nan	nan	1263	1200	nan	nan	3789.0
2022-06-18T09:00:01	nan	nan	nan	nan	nan	nan	1284	1200	nan	nan	3852.0
2022-06-18T09:20:01	nan	nan	nan	nan	nan	nan	1262	1200	nan	nan	3786.0
2022-06-18T09:40:01	nan	nan	nan	nan	nan	nan	1256	1200	nan	nan	3768.0
2022-06-18T10:00:01	nan	nan	nan	nan	nan	nan	1268	1200	nan	nan	3804.0
2022-06-18T10:20:01	nan	nan	nan	nan	nan	nan	1238	1200	nan	nan	3714.0
2022-06-18T10:40:01	nan	nan	nan	nan	nan	nan	1275	1200	nan	nan	3825.0
2022-06-18T11:00:01	nan	nan	nan	nan	nan	nan	1254	1200	nan	nan	3762.0
2022-06-18T11:20:01	nan	nan	nan	nan	nan	nan	1289	1200	nan	nan	3867.0
2022-06-18T11:40:01	nan	nan	nan	nan	nan	nan	1276	1200	nan	nan	3828.0
2022-06-18T12:00:01	nan	nan	nan	nan	nan	nan	1200	1200	nan	nan	3600.0
2022-06-18T12:20:01	nan	nan	nan	nan	nan	nan	1302	1200	nan	nan	3906.0
2022-06-18T12:40:01	nan	nan	nan	nan	nan	nan	1297	1200	nan	nan	3891.0
2022-06-18T13:00:01	nan	nan	nan	nan	nan	nan	1229	1200	nan	nan	3687.0
2022-06-18T13:20:01	nan	nan	nan	nan	nan	nan	1240	1200	nan	nan	3720.0
2022-06-18T13:40:01	nan	nan	nan	nan	nan	nan	1247	1200	nan	nan	3741.0
2022-06-18T14:00:01	nan	nan	nan	nan	nan	nan	1234	1200	nan	nan	3702.0
2022-06-18T14:20:01	nan	nan	nan	nan	nan	nan	1283	1200	nan	nan	3849.0
2022-06-18T14:40:01	nan	nan	nan	nan	nan	nan	1287	1200	nan	nan	3861.0
2022-06-18T15:00:01	nan	nan	nan	nan	nan	nan	1299	1200	nan	nan	3897.0
2022-06-18T15:20:01	nan	nan	nan	nan	nan	nan	1258	1200	nan	nan	3774.0
2022-06-18T15:40:01	nan	nan	nan	nan	nan	nan	1208	1200	nan	nan	3624.0
2022-06-18T16:00:01	nan	nan	nan	nan	nan	nan	1201	1200	nan	nan	3603.0
2022-06-18T16:20:01	nan	nan	nan	nan	nan	nan	1263	1200	nan	nan	3789.0
2022-06-18T16:40:01	nan	nan	nan	nan	nan	nan	1237	1200	nan	nan	3711.0
2022-06-18T17:00:01	nan	nan	nan	nan	nan	nan	1270	1200	nan	nan	3810.0
2022-06-18T17:20:01	nan	nan	nan	nan	nan	nan	1263	1200	nan	nan	3789.0
2022-06-18T17:40:01	nan	nan	nan	nan	nan	nan	1297	1200	nan	nan	3891.0
2022-06-18T18:00:01	nan	nan	nan	nan	nan	nan	1253	1200	nan	nan	3759.0
2022-06-18T18:20:01	nan	nan	nan	nan	nan	nan	1254	1200	nan	nan	3762.0
2022-06-18T18:40:01	nan	nan	nan	nan	nan	nan	1252	1200	nan	nan	3756.0
2022-06-18T19:00:01	nan	nan	nan	nan	nan	nan	1302	1200	nan	nan	3906.0
2022-06-18T19:20:01	nan	nan	nan	nan	nan	nan	1275	1200	nan	nan	3825.0
2022-06-18T19:40:01	nan	nan	nan	nan	nan	nan	1318	1200	nan	nan	3954.0
2022-06-18T20:00:01	nan	nan	nan	nan	nan	nan	1264	1200	nan	nan	3792.0
2022-06-18T20:20:01	nan	nan	nan	nan	nan	nan	1248	1200	nan	nan	3744.0
2022-06-18T20:40:01	nan	nan	nan	nan	nan	nan	1185	1200	nan	nan	3555.0
2022-06-18T21:00:01	nan	nan	nan	nan	nan	nan	1320	1200	nan	nan	3960.0
2022-06-18T21:20:01	nan	nan	nan	nan	nan	nan	1242	1200	nan	nan	3726.0
2022-06-18T21:40:01	nan	nan	nan	nan	nan	nan	1254	1200	nan	nan	3762.0
2022-06-18T22:00:01	nan	nan	nan	nan	nan	nan	1330	1200	nan	nan	3990.0
2022-06-18T22:20:01	nan	nan	nan	nan	nan	nan	1303	1200	nan	nan	3909.0
2022-06-18T22:40:01	nan	nan	nan	nan	nan	nan	1263	1200	nan	nan	3789.0
2022-06-18T23:00:01	nan	nan	nan	nan	nan	nan	1261	1200	nan	nan	3783.0
2022-06-18T23:20:01	nan	nan	nan	nan	nan	nan	1274	1200	nan	nan	3822.0
2022-06-18T23:40:01	nan	nan	nan	nan	nan	nan	1250	1200	nan	nan	3750.0
2022-06-19T00:00:01	nan	nan	nan	nan	nan	nan	1255	1200	nan	nan	3765.0
2022-06-19T00:20:01	nan	nan	nan	nan	nan	nan	1220	1200	nan	nan	3660.0
2022-06-19T00:40:01	nan	nan	nan	nan	nan	nan	1248	1200	nan	nan	3744.0
2022-06-19T01:00:01	nan	nan	nan	nan	nan	nan	1236	1200	nan	nan	3708.0
2022-06-19T01:20:01	nan	nan	nan	nan	nan	nan	1308	1200	nan	nan	3924.0
2022-06-19T01:40:01	nan	nan	nan	nan	nan	nan	1269	1200	nan	nan	3807.0
2022-06-19T02:00:01	nan	nan	nan	nan	nan	nan	1236	1200	nan	nan	3708.0
2022-06-19T02:20:01	nan	nan	nan	nan	nan	nan	1393	1200	nan	nan	4179.0
2022-06-19T02:40:01	nan	nan	nan	nan	nan	nan	1215	1200	nan	nan	3645.0
2022-06-19T03:00:01	nan	nan	nan	nan	nan	nan	1282	1200	nan	nan	3846.0
2022-06-19T03:20:01	nan	nan	nan	nan	nan	nan	1297	1200	nan	nan	3891.0
2022-06-19T03:40:01	nan	nan	nan	nan	nan	nan	1309	1200	nan	nan	3927.0
2022-06-19T04:00:01	nan	nan	nan	nan	nan	nan	1293	1200	nan	nan	3879.0
2022-06-19T04:20:01	nan	nan	nan	nan	nan	nan	1340	1200	nan	nan	4020.0
2022-06-19T04:40:01	nan	nan	nan	nan	nan	nan	1350	1200	nan	nan	4050.0
2022-06-19T05:00:01	nan	nan	nan	nan	nan	nan	1335	1200	nan	nan	4005.0
2022-06-19T05:20:01	nan	nan	nan	nan	nan	nan	1297	1200	nan	nan	3891.0
2022-06-19T05:40:01	nan	nan	nan	nan	nan	nan	1363	1200	nan	nan	4089.0
2022-06-19T06:00:01	nan	nan	nan	nan	nan	nan	1355	1200	nan	nan	4065.0
2022-06-19T06:20:01	nan	nan	nan	nan	nan	nan	1382	1200	nan	nan	4146.0
2022-06-19T06:40:01	nan	nan	nan	nan	nan	nan	1347	1200	nan	nan	4041.0
2022-06-19T07:00:01	nan	nan	nan	nan	nan	nan	1350	1200	nan	nan	4050.0
2022-06-19T07:20:01	nan	nan	nan	nan	nan	nan	1396	1200	nan	nan	4188.0
2022-06-19T07:40:01	nan	nan	nan	nan	nan	nan	1390	1200	nan	nan	4170.0
2022-06-19T08:00:01	nan	nan	nan	nan	nan	nan	1352	1200	nan	nan	4056.0
2022-06-19T08:20:01	nan	nan	nan	nan	nan	nan	1381	1200	nan	nan	4143.0
2022-06-19T08:40:01	nan	nan	nan	nan	nan	nan	1349	1200	nan	nan	4047.0
2022-06-19T09:00:01	nan	nan	nan	nan	nan	nan	1347	1200	nan	nan	4041.0
2022-06-19T09:20:01	nan	nan	nan	nan	nan	nan	1331	1200	nan	nan	3993.0
2022-06-19T09:40:01	nan	nan	nan	nan	nan	nan	1423	1200	nan	nan	4269.0
2022-06-19T10:00:01	nan	nan	nan	nan	nan	nan	1286	1200	nan	nan	3858.0
2022-06-19T10:20:01	nan	nan	nan	nan	nan	nan	1279	1200	nan	nan	3837.0
2022-06-19T10:40:01	nan	nan	nan	nan	nan	nan	1383	1200	nan	nan	4149.0
2022-06-19T11:00:01	nan	nan	nan	nan	nan	nan	1385	1200	nan	nan	4155.0
2022-06-19T11:20:01	nan	nan	nan	nan	nan	nan	1409	1200	nan	nan	4227.0
2022-06-19T11:40:01	nan	nan	nan	nan	nan	nan	1372	1200	nan	nan	4116.0
2022-06-19T12:00:01	nan	nan	nan	nan	nan	nan	1352	1200	nan	nan	4056.0
2022-06-19T12:20:01	nan	nan	nan	nan	nan	nan	1318	1200	nan	nan	3954.0
2022-06-19T12:40:01	nan	nan	nan	nan	nan	nan	1397	1200	nan	nan	4191.0
2022-06-19T13:00:01	nan	nan	nan	nan	nan	nan	1368	1200	nan	nan	4104.0
2022-06-19T13:20:01	nan	nan	nan	nan	nan	nan	1314	1200	nan	nan	3942.0
2022-06-19T13:40:01	nan	nan	nan	nan	nan	nan	1361	1200	nan	nan	4083.0
2022-06-19T14:00:01	nan	nan	nan	nan	nan	nan	1325	1200	nan	nan	3975.0
2022-06-19T14:20:01	nan	nan	nan	nan	nan	nan	1351	1200	nan	nan	4053.0
2022-06-19T14:40:01	nan	nan	nan	nan	nan	nan	1348	1200	nan	nan	4044.0
2022-06-19T15:00:01	nan	nan	nan	nan	nan	nan	1329	1200	nan	nan	3987.0
2022-06-19T15:20:01	nan	nan	nan	nan	nan	nan	1279	1200	nan	nan	3837.0
2022-06-19T15:40:01	nan	nan	nan	nan	nan	nan	1337	1200	nan	nan	4011.0
2022-06-19T16:00:01	nan	nan	nan	nan	nan	nan	1311	1200	nan	nan	3933.0
2022-06-19T16:20:01	nan	nan	nan	nan	nan	nan	1333	1200	nan	nan	3999.0
2022-06-19T16:40:01	nan	nan	nan	nan	nan	nan	1285	1200	nan	nan	3855.0
2022-06-19T17:00:01	nan	nan	nan	nan	nan	nan	1246	1200	nan	nan	3738.0
2022-06-19T17:20:01	nan	nan	nan	nan	nan	nan	1321	1200	nan	nan	3963.0
2022-06-19T17:40:01	nan	nan	nan	nan	nan	nan	1331	1200	nan	nan	3993.0
2022-06-19T18:00:01	nan	nan	nan	nan	nan	nan	1358	1200	nan	nan	4074.0
2022-06-19T18:20:01	nan	nan	nan	nan	nan	nan	1296	1200	nan	nan	3888.0
2022-06-19T18:40:01	nan	nan	nan	nan	nan	nan	1311	1200	nan	nan	3933.0
2022-06-19T19:00:01	nan	nan	nan	nan	nan	nan	1347	1200	nan	nan	4041.0
2022-06-19T19:20:01	nan	nan	nan	nan	nan	nan	1342	1200	nan	nan	4026.0
2022-06-19T19:40:01	nan	nan	nan	nan	nan	nan	1261	1200	nan	nan	3783.0
2022-06-19T20:00:01	nan	nan	nan	nan	nan	nan	1271	1200	nan	nan	3813.0
2022-06-19T20:20:01	nan	nan	nan	nan	nan	nan	1272	1200	nan	nan	3816.0
2022-06-19T20:40:01	nan	nan	nan	nan	nan	nan	1303	1200	nan	nan	3909.0
2022-06-19T21:00:01	nan	nan	nan	nan	nan	nan	1290	1200	nan	nan	3870.0
2022-06-19T21:20:01	nan	nan	nan	nan	nan	nan	1285	1200	nan	nan	3855.0
2022-06-19T21:40:01	nan	nan	nan	nan	nan	nan	1233	1200	nan	nan	3699.0
2022-06-19T22:00:01	nan	nan	nan	nan	nan	nan	1275	1200	nan	nan	3825.0
2022-06-19T22:20:01	nan	nan	nan	nan	nan	nan	1287	1200	nan	nan	3861.0
2022-06-19T22:40:01	nan	nan	nan	nan	nan	nan	1279	1200	nan	nan	3837.0
2022-06-19T23:00:01	nan	nan	nan	nan	nan	nan	1273	1200	nan	nan	3819.0
2022-06-19T23:20:01	nan	nan	nan	nan	nan	nan	1292	1200	nan	nan	3876.0
2022-06-19T23:40:01	nan	nan	nan	nan	nan	nan	1273	1200	nan	nan	3819.0
2022-06-20T00:00:01	nan	nan	nan	nan	nan	nan	1295	1200	nan	nan	3885.0
2022-06-20T00:20:01	nan	nan	nan	nan	nan	nan	1271	1200	nan	nan	3813.0
2022-06-20T00:40:01	nan	nan	nan	nan	nan	nan	1281	1200	nan	nan	3843.0
2022-06-20T01:00:01	nan	nan	nan	nan	nan	nan	1335	1200	nan	nan	4005.0
2022-06-20T01:20:01	nan	nan	nan	nan	nan	nan	1223	1200	nan	nan	3669.0
2022-06-20T01:40:01	nan	nan	nan	nan	nan	nan	1293	1200	nan	nan	3879.0
2022-06-20T02:00:01	nan	nan	nan	nan	nan	nan	1307	1200	nan	nan	3921.0
2022-06-20T02:20:01	nan	nan	nan	nan	nan	nan	1286	1200	nan	nan	3858.0
2022-06-20T02:40:01	nan	nan	nan	nan	nan	nan	1268	1200	nan	nan	3804.0
2022-06-20T03:00:01	nan	nan	nan	nan	nan	nan	1276	1200	nan	nan	3828.0
2022-06-20T03:20:01	nan	nan	nan	nan	nan	nan	1292	1200	nan	nan	3876.0
2022-06-20T03:40:01	nan	nan	nan	nan	nan	nan	1274	1200	nan	nan	3822.0
2022-06-20T04:00:01	nan	nan	nan	nan	nan	nan	1341	1200	nan	nan	4023.0
2022-06-20T04:20:01	nan	nan	nan	nan	nan	nan	1292	1200	nan	nan	3876.0
2022-06-20T04:40:01	nan	nan	nan	nan	nan	nan	1365	1200	nan	nan	4095.0
2022-06-20T05:00:01	nan	nan	nan	nan	nan	nan	1309	1200	nan	nan	3927.0
2022-06-20T05:20:01	nan	nan	nan	nan	nan	nan	1240	1200	nan	nan	3720.0
2022-06-20T05:40:01	nan	nan	nan	nan	nan	nan	1187	1200	nan	nan	3561.0
