# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	counts1	nsecs1	counts_bare	nsecs_bare	cph_filtered
2022-05-29T17:41:00	1003.7	19.1	42.2	14.0	752	1200	364	1200	2256.0
2022-05-29T18:01:00	1003.7	18.1	42.2	14.0	687	1200	388	1200	2061.0
2022-05-29T18:21:00	1003.6	17.2	42.5	13.5	728	1200	360	1200	2184.0
2022-05-29T18:41:00	1003.5	16.5	42.9	13.1	744	1200	392	1200	2232.0
2022-05-29T19:01:00	1003.4	15.9	43.1	12.9	766	1200	374	1200	2298.0
2022-05-29T19:21:00	1003.5	15.4	43.1	12.9	758	1200	389	1200	2274.0
2022-05-29T19:41:00	1003.5	15.0	43.1	12.9	718	1200	385	1200	2154.0
2022-05-29T20:01:00	1003.5	14.6	43.0	12.9	733	1200	385	1200	2199.0
2022-05-29T20:21:00	1003.4	14.4	43.0	12.9	774	1200	368	1200	2322.0
2022-05-29T20:41:00	1003.3	14.1	42.8	12.8	700	1200	387	1200	2100.0
2022-05-29T21:01:00	1003.2	13.9	42.7	12.8	700	1200	350	1200	2100.0
2022-05-29T21:21:00	1003.2	13.6	42.6	12.8	683	1200	435	1200	2049.0
2022-05-29T21:41:00	1003.2	13.4	42.5	12.8	756	1200	394	1200	2268.0
2022-05-29T22:01:00	1003.1	13.0	42.4	12.8	761	1200	355	1200	2283.0
2022-05-29T22:21:00	1003.1	12.6	42.4	12.8	757	1200	361	1200	2271.0
2022-05-29T22:41:00	1003.0	12.3	42.5	12.8	720	1200	390	1200	2160.0
2022-05-29T23:01:00	1003.0	12.2	42.4	12.8	752	1200	355	1200	2256.0
2022-05-29T23:21:00	1002.9	12.1	42.4	12.8	699	1200	402	1200	2097.0
2022-05-29T23:41:00	1002.8	11.9	42.3	12.7	735	1200	328	1200	2205.0
2022-05-30T00:01:00	1002.7	11.9	42.3	12.7	759	1200	359	1200	2277.0
2022-05-30T00:21:00	1002.7	11.9	42.1	12.7	667	1200	373	1200	2001.0
2022-05-30T00:41:00	1002.7	12.0	42.0	12.7	778	1200	385	1200	2334.0
2022-05-30T01:01:00	1002.8	12.1	41.9	12.7	738	1200	366	1200	2214.0
2022-05-30T01:21:00	1002.8	12.2	41.8	12.7	754	1200	351	1200	2262.0
2022-05-30T01:41:00	1002.8	12.1	41.7	12.7	685	1200	364	1200	2055.0
2022-05-30T02:01:00	1002.8	12.1	41.6	12.7	741	1200	394	1200	2223.0
2022-05-30T02:21:00	1002.8	12.1	41.5	12.6	755	1200	391	1200	2265.0
2022-05-30T02:41:00	1002.9	12.0	41.5	12.6	794	1200	349	1200	2382.0
2022-05-30T03:01:00	1002.9	12.0	41.4	12.6	734	1200	347	1200	2202.0
2022-05-30T03:21:00	1002.9	11.8	41.4	12.7	731	1200	370	1200	2193.0
2022-05-30T03:41:00	1003.0	11.8	41.3	12.8	700	1200	368	1200	2100.0
2022-05-30T04:01:00	1003.1	11.7	41.3	12.9	782	1200	385	1200	2346.0
2022-05-30T04:21:00	1003.2	11.8	41.2	13.2	741	1200	340	1200	2223.0
2022-05-30T04:41:00	1003.4	11.9	41.1	13.4	760	1200	379	1200	2280.0
2022-05-30T05:01:00	1003.5	12.1	40.9	13.5	704	1200	379	1200	2112.0
2022-05-30T05:21:00	1003.7	12.4	40.8	13.6	771	1200	368	1200	2313.0
2022-05-30T05:41:00	1003.7	12.6	40.7	13.7	725	1200	343	1200	2175.0
2022-05-30T06:01:00	1003.8	12.7	40.5	13.8	716	1200	391	1200	2148.0
2022-05-30T06:21:00	1003.9	13.0	40.5	14.2	754	1200	380	1200	2262.0
2022-05-30T06:41:00	1004.1	13.4	40.2	14.2	763	1200	379	1200	2289.0
2022-05-30T07:01:00	1004.2	13.8	40.1	14.2	721	1200	331	1200	2163.0
2022-05-30T07:21:00	1004.3	14.1	40.0	14.1	712	1200	363	1200	2136.0
2022-05-30T07:41:00	1004.5	14.6	39.9	14.1	711	1200	369	1200	2133.0
2022-05-30T08:01:00	1004.9	15.6	39.8	13.9	743	1200	346	1200	2229.0
2022-05-30T08:21:00	1005.3	17.9	39.6	14.0	809	1200	349	1200	2427.0
2022-05-30T08:41:00	1005.6	19.3	38.4	14.0	784	1200	376	1200	2352.0
2022-05-30T09:01:00	1005.9	20.5	38.3	13.9	709	1200	378	1200	2127.0
2022-05-30T09:21:00	1005.9	20.6	38.2	13.9	729	1200	382	1200	2187.0
2022-05-30T09:41:00	1005.8	20.2	38.4	13.9	684	1200	384	1200	2052.0
2022-05-30T10:01:00	1005.7	19.5	39.3	13.9	749	1200	387	1200	2247.0
2022-05-30T10:21:00	1005.7	19.7	39.8	13.9	728	1200	367	1200	2184.0
2022-05-30T10:41:00	1005.9	20.0	39.8	13.9	766	1200	389	1200	2298.0
2022-05-30T11:01:00	1005.9	19.9	40.1	13.8	727	1200	354	1200	2181.0
2022-05-30T11:21:00	1006.0	20.4	40.3	13.9	742	1200	339	1200	2226.0
2022-05-30T11:41:00	1006.1	20.8	40.2	13.8	732	1200	366	1200	2196.0
2022-05-30T12:01:00	1006.2	21.8	40.2	13.7	733	1200	364	1200	2199.0
2022-05-30T12:21:00	1006.6	23.4	39.8	13.7	774	1200	361	1200	2322.0
2022-05-30T12:41:00	1006.7	23.7	39.6	13.8	761	1200	333	1199	2283.0
2022-05-30T13:01:00	1006.7	23.4	39.9	13.8	763	1200	391	1200	2289.0
2022-05-30T13:21:00	1006.7	23.0	40.3	13.8	770	1200	364	1200	2310.0
2022-05-30T13:41:00	1006.7	22.3	40.5	13.9	719	1200	334	1200	2157.0
2022-05-30T14:01:00	1006.8	21.8	41.1	13.9	722	1200	388	1200	2166.0
2022-05-30T14:21:00	1006.9	21.5	41.4	13.9	742	1200	365	1200	2226.0
2022-05-30T14:41:00	1006.9	20.8	41.6	13.9	766	1200	334	1200	2298.0
2022-05-30T15:01:00	1007.0	20.3	41.7	13.9	772	1200	364	1200	2316.0
2022-05-30T15:21:00	1007.1	19.9	41.8	14.0	729	1200	340	1200	2187.0
2022-05-30T15:41:00	1007.0	19.6	41.7	14.0	747	1200	369	1200	2241.0
2022-05-30T16:01:00	1007.0	19.2	41.7	14.0	744	1200	365	1200	2232.0
2022-05-30T16:21:00	1007.0	18.8	41.7	14.0	779	1200	339	1200	2337.0
2022-05-30T16:41:00	1007.0	18.3	41.8	14.0	753	1200	345	1200	2259.0
2022-05-30T17:01:00	1007.0	17.8	41.8	14.0	713	1200	384	1200	2139.0
2022-05-30T17:21:00	1007.0	17.5	41.9	14.0	730	1200	373	1200	2190.0
2022-05-30T17:41:00	1007.0	17.1	41.9	14.0	707	1200	364	1200	2121.0
2022-05-30T18:01:00	1007.1	16.8	41.9	14.0	718	1200	355	1200	2154.0
2022-05-30T18:21:00	1007.2	16.4	41.8	13.6	736	1200	376	1200	2208.0
2022-05-30T18:41:00	1007.2	16.0	41.9	13.3	749	1200	379	1200	2247.0
2022-05-30T19:01:00	1007.2	15.3	42.0	13.0	695	1200	365	1200	2085.0
2022-05-30T19:21:00	1007.2	14.7	42.2	12.9	734	1200	366	1200	2202.0
2022-05-30T19:41:00	1007.4	13.9	42.3	12.9	716	1200	347	1200	2148.0
2022-05-30T20:01:00	1007.5	13.4	42.5	12.9	717	1200	356	1200	2151.0
2022-05-30T20:21:00	1007.5	12.9	42.5	12.8	754	1200	338	1200	2262.0
2022-05-30T20:41:00	1007.6	12.5	42.5	12.8	726	1200	362	1200	2178.0
2022-05-30T21:01:00	1007.7	12.1	42.6	12.8	745	1200	335	1200	2235.0
2022-05-30T21:21:00	1007.6	11.8	42.6	12.8	718	1200	336	1200	2154.0
2022-05-30T21:41:00	1007.6	11.9	42.4	12.8	655	1200	336	1200	1965.0
2022-05-30T22:01:00	1007.6	11.8	42.3	12.8	713	1200	376	1200	2139.0
2022-05-30T22:21:00	1007.6	11.5	42.2	12.8	709	1200	360	1200	2127.0
2022-05-30T22:41:00	1007.6	11.0	42.2	12.8	741	1200	354	1200	2223.0
2022-05-30T23:01:00	1007.7	10.9	42.3	12.8	727	1200	371	1200	2181.0
2022-05-30T23:21:00	1007.9	10.9	42.3	12.8	693	1200	345	1200	2079.0
2022-05-30T23:41:00	1007.9	11.1	42.1	12.7	676	1200	336	1200	2028.0
2022-05-31T00:01:00	1007.8	11.2	42.0	12.7	700	1200	356	1200	2100.0
2022-05-31T00:21:00	1007.8	11.2	41.9	12.7	712	1200	341	1200	2136.0
2022-05-31T00:41:00	1007.9	11.2	41.8	12.7	709	1200	348	1200	2127.0
2022-05-31T01:01:00	1007.8	11.1	41.7	12.7	767	1200	362	1200	2301.0
2022-05-31T01:21:00	1007.7	10.9	41.7	12.7	776	1200	354	1200	2328.0
2022-05-31T01:41:00	1007.7	10.5	41.7	12.7	738	1200	363	1200	2214.0
2022-05-31T02:01:00	1007.6	10.0	41.7	12.6	717	1200	347	1200	2151.0
2022-05-31T02:21:00	1007.5	9.6	41.9	12.6	716	1200	343	1200	2148.0
2022-05-31T02:41:00	1007.5	9.3	42.0	12.6	648	1200	335	1200	1944.0
2022-05-31T03:01:00	1007.4	9.3	42.0	12.7	717	1200	350	1200	2151.0
2022-05-31T03:21:00	1007.5	9.1	41.9	12.7	717	1200	344	1200	2151.0
2022-05-31T03:41:00	1007.6	9.1	41.5	12.8	747	1200	349	1200	2241.0
2022-05-31T04:01:00	1007.8	9.1	41.7	13.1	710	1200	347	1200	2130.0
2022-05-31T04:21:00	1007.8	9.4	41.7	13.4	731	1200	347	1200	2193.0
2022-05-31T04:41:00	1007.9	10.0	41.4	13.8	694	1200	353	1200	2082.0
2022-05-31T05:01:00	1008.1	10.8	41.0	14.2	754	1200	341	1200	2262.0
2022-05-31T05:21:00	1008.2	12.0	40.5	14.2	768	1200	342	1200	2304.0
2022-05-31T05:41:00	1008.5	13.3	39.9	14.1	728	1200	352	1200	2184.0
2022-05-31T06:01:00	1008.8	14.7	39.2	14.0	721	1200	348	1200	2163.0
2022-05-31T06:21:00	1009.2	16.2	38.6	14.0	694	1200	375	1200	2082.0
2022-05-31T06:41:00	1009.4	17.8	38.2	13.9	739	1200	404	1200	2217.0
2022-05-31T07:01:00	1009.7	19.4	37.8	13.9	700	1200	352	1200	2100.0
2022-05-31T07:21:00	1010.0	20.8	37.7	13.9	662	1200	329	1200	1986.0
2022-05-31T07:41:00	1009.9	20.8	37.6	13.8	702	1200	373	1200	2106.0
2022-05-31T08:01:00	1009.9	21.5	38.4	13.8	727	1200	361	1200	2181.0
2022-05-31T08:21:00	1010.0	22.9	38.4	13.8	729	1200	343	1200	2187.0
2022-05-31T08:41:00	1010.2	24.3	38.3	13.7	727	1200	366	1200	2181.0
2022-05-31T09:01:00	1010.3	25.5	38.4	13.7	698	1200	383	1200	2094.0
2022-05-31T09:21:00	1010.4	26.1	38.4	13.8	786	1200	303	1200	2358.0
2022-05-31T09:41:00	1009.9	24.9	39.0	13.8	787	1200	353	1200	2361.0
2022-05-31T10:01:00	1009.7	24.8	40.5	13.7	682	1200	339	1200	2046.0
2022-05-31T10:21:00	1009.9	26.8	40.4	13.7	738	1200	350	1200	2214.0
2022-05-31T10:41:00	1010.0	28.1	40.0	13.8	747	1200	346	1200	2241.0
2022-05-31T11:01:00	1009.7	27.2	40.2	13.8	733	1200	368	1200	2199.0
2022-05-31T11:21:00	1009.2	25.7	41.3	13.8	738	1200	357	1200	2214.0
2022-05-31T11:41:00	1009.0	25.5	42.1	13.7	722	1200	366	1200	2166.0
2022-05-31T12:01:00	1009.1	26.7	42.1	13.7	732	1200	362	1200	2196.0
2022-05-31T12:21:00	1009.1	27.4	41.6	13.8	716	1200	326	1200	2148.0
2022-05-31T12:41:00	1008.7	26.5	42.1	13.6	741	1200	365	1200	2223.0
2022-05-31T13:01:00	1008.8	26.9	42.3	13.8	691	1200	391	1200	2073.0
2022-05-31T13:21:00	1008.7	26.4	42.5	13.8	778	1200	384	1200	2334.0
2022-05-31T13:41:00	1008.4	25.7	42.9	13.8	743	1200	359	1200	2229.0
2022-05-31T14:01:00	1008.1	24.5	43.4	13.8	763	1200	330	1200	2289.0
2022-05-31T14:21:00	1007.8	24.7	43.6	13.7	685	1200	382	1200	2055.0
2022-05-31T14:41:00	1007.5	25.3	43.3	13.7	733	1200	341	1200	2199.0
2022-05-31T15:01:00	1007.6	25.5	43.2	13.8	741	1200	364	1200	2223.0
2022-05-31T15:21:00	1007.6	25.4	43.2	13.8	774	1200	330	1200	2322.0
2022-05-31T15:41:00	1007.2	24.6	43.3	13.8	761	1200	356	1200	2283.0
2022-05-31T16:01:00	1006.9	23.8	43.6	13.8	757	1200	382	1200	2271.0
2022-05-31T16:21:00	1006.8	23.3	44.2	13.8	770	1200	400	1200	2310.0
2022-05-31T16:41:00	1006.7	23.0	44.4	13.8	768	1200	431	1200	2304.0
2022-05-31T17:01:00	1006.4	22.6	44.5	13.8	717	1200	336	1199	2151.0
2022-05-31T17:21:00	1006.2	22.0	44.7	13.9	774	1200	350	1200	2322.0
2022-05-31T17:41:00	1005.9	21.0	44.6	13.9	745	1200	361	1200	2235.0
2022-05-31T18:01:00	1005.7	19.8	44.7	13.9	735	1200	356	1200	2205.0
2022-05-31T18:21:00	1005.6	19.2	44.8	13.2	737	1200	362	1200	2211.0
2022-05-31T18:41:00	1005.6	18.7	44.7	13.0	736	1200	326	1200	2208.0
2022-05-31T19:01:00	1005.8	18.2	44.6	12.9	739	1200	360	1200	2217.0
2022-05-31T19:21:00	1006.2	17.8	44.5	12.9	736	1200	404	1200	2208.0
2022-05-31T19:41:00	1006.5	17.4	44.3	12.9	799	1200	378	1200	2397.0
2022-05-31T20:01:00	1006.6	17.1	44.2	12.9	694	1200	353	1200	2082.0
2022-05-31T20:21:00	1006.6	16.7	43.9	12.8	706	1200	350	1200	2118.0
2022-05-31T20:41:00	1006.5	16.3	43.7	12.8	735	1200	340	1200	2205.0
2022-05-31T21:01:00	1006.3	16.0	43.6	12.8	773	1200	368	1200	2319.0
2022-05-31T21:21:00	1006.3	15.6	43.5	12.8	746	1200	354	1200	2238.0
2022-05-31T21:41:00	1006.3	15.5	43.3	12.8	788	1200	397	1200	2364.0
2022-05-31T22:01:00	1006.2	15.3	43.3	12.8	689	1200	342	1200	2067.0
2022-05-31T22:21:00	1005.9	15.1	43.2	12.8	765	1200	364	1200	2295.0
2022-05-31T22:41:00	1005.7	14.8	43.1	12.8	748	1200	343	1200	2244.0
2022-05-31T23:01:00	1005.5	14.6	43.1	12.8	728	1200	322	1200	2184.0
2022-05-31T23:21:00	1005.5	14.4	43.1	12.7	717	1200	359	1200	2151.0
2022-05-31T23:41:00	1005.6	14.4	43.0	12.7	760	1200	378	1200	2280.0
2022-06-01T00:01:00	1005.5	14.4	42.8	12.7	741	1201	355	1202	2221.1
2022-06-01T00:21:00	1005.5	14.3	42.8	12.7	694	1199	366	1198	2083.7
2022-06-01T00:41:00	1005.5	14.2	42.6	12.7	726	1200	369	1200	2178.0
2022-06-01T01:01:00	1005.6	14.2	42.6	12.7	717	1200	339	1200	2151.0
2022-06-01T01:21:00	1005.3	14.1	42.5	12.7	741	1200	385	1200	2223.0
2022-06-01T01:41:00	1005.4	14.1	42.4	12.7	723	1200	381	1200	2169.0
2022-06-01T02:01:00	1005.3	13.9	42.4	12.7	802	1200	356	1200	2406.0
2022-06-01T02:21:00	1005.1	13.8	42.4	12.7	765	1200	332	1200	2295.0
2022-06-01T02:41:00	1005.1	13.6	42.4	12.6	721	1200	382	1200	2163.0
2022-06-01T03:01:00	1005.1	13.4	42.4	12.7	707	1200	344	1200	2121.0
2022-06-01T03:21:00	1005.1	13.2	42.4	12.7	701	1200	357	1200	2103.0
2022-06-01T03:41:00	1005.1	12.9	42.0	12.7	734	1200	363	1200	2202.0
2022-06-01T04:01:00	1005.0	12.4	42.3	12.9	702	1200	384	1200	2106.0
2022-06-01T04:21:00	1005.1	12.4	42.5	13.1	700	1200	362	1200	2100.0
2022-06-01T04:41:00	1005.4	12.9	42.3	13.5	782	1200	375	1200	2346.0
2022-06-01T05:01:00	1005.5	13.7	41.7	13.9	733	1200	367	1199	2199.0
2022-06-01T05:21:00	1005.7	14.6	41.0	14.1	742	1200	383	1200	2226.0
2022-06-01T05:41:00	1005.7	15.6	40.3	14.0	759	1200	381	1200	2277.0
2022-06-01T06:01:00	1006.1	16.7	39.6	14.0	718	1200	353	1200	2154.0
2022-06-01T06:21:00	1006.2	17.4	39.3	14.1	751	1200	393	1200	2253.0
2022-06-01T06:41:00	1006.2	18.0	39.3	14.0	748	1200	358	1200	2244.0
2022-06-01T07:01:00	1006.7	18.7	39.3	13.9	746	1200	375	1200	2238.0
2022-06-01T07:21:00	1007.0	20.1	39.0	13.8	749	1200	344	1200	2247.0
2022-06-01T07:41:00	1006.9	20.5	38.7	13.9	750	1200	344	1200	2250.0
2022-06-01T08:01:00	1007.1	20.5	39.2	13.9	749	1200	336	1200	2247.0
2022-06-01T08:21:00	1007.1	20.6	39.5	13.8	765	1200	359	1200	2295.0
2022-06-01T08:41:00	1007.5	22.2	39.5	13.7	761	1200	380	1200	2283.0
2022-06-01T09:01:00	1007.9	23.9	39.0	13.7	743	1200	375	1200	2229.0
2022-06-01T09:21:00	1008.0	24.9	38.7	13.8	745	1200	331	1200	2235.0
2022-06-01T09:41:00	1007.8	24.7	38.9	13.7	746	1200	361	1200	2238.0
2022-06-01T10:01:00	1007.9	25.8	39.4	13.6	714	1200	366	1200	2142.0
2022-06-01T10:21:00	1007.9	27.3	39.3	13.6	756	1200	340	1200	2268.0
2022-06-01T10:41:00	1007.8	26.9	39.2	13.8	734	1200	369	1200	2202.0
2022-06-01T11:01:00	1007.4	25.7	40.7	13.6	748	1200	344	1200	2244.0
2022-06-01T11:21:00	1007.6	27.4	40.8	13.8	758	1200	337	1200	2274.0
2022-06-01T11:41:00	1007.6	27.1	40.6	13.8	791	1200	375	1200	2373.0
2022-06-01T12:01:00	1007.4	26.6	41.1	13.8	727	1200	378	1200	2181.0
2022-06-01T12:21:00	1007.3	24.8	41.4	13.8	767	1200	349	1200	2301.0
2022-06-01T12:41:00	1007.2	23.6	42.6	13.7	720	1200	373	1200	2160.0
2022-06-01T13:01:00	1007.1	24.3	42.6	13.8	759	1200	342	1200	2277.0
2022-06-01T13:21:00	1007.5	24.0	42.4	13.8	730	1200	368	1200	2190.0
2022-06-01T13:41:00	1007.3	23.3	42.6	13.7	752	1200	353	1200	2256.0
2022-06-01T14:01:00	1007.5	24.3	42.6	13.7	763	1200	344	1200	2289.0
2022-06-01T14:21:00	1007.8	24.9	42.0	13.7	765	1200	330	1200	2295.0
2022-06-01T14:41:00	1007.9	25.2	41.9	13.7	762	1200	367	1200	2286.0
2022-06-01T15:01:00	1007.9	25.2	41.8	13.8	739	1200	390	1200	2217.0
2022-06-01T15:21:00	1007.7	24.2	42.2	13.8	718	1200	352	1200	2154.0
2022-06-01T15:41:00	1007.7	24.1	42.4	13.8	735	1200	381	1200	2205.0
2022-06-01T16:01:00	1007.7	23.1	42.4	13.9	733	1200	344	1200	2199.0
2022-06-01T16:21:00	1007.8	22.3	42.8	13.9	712	1200	367	1200	2136.0
2022-06-01T16:41:00	1007.6	22.0	43.1	13.9	705	1200	345	1200	2115.0
2022-06-01T17:01:00	1007.9	21.8	43.2	13.8	729	1200	363	1200	2187.0
2022-06-01T17:21:00	1008.1	21.5	43.2	13.9	772	1200	361	1200	2316.0
2022-06-01T17:41:00	1008.2	20.9	43.0	13.9	742	1200	354	1200	2226.0
2022-06-01T18:01:00	1008.1	20.2	43.0	13.9	747	1200	371	1200	2241.0
2022-06-01T18:21:00	1007.9	19.7	43.1	13.8	739	1200	353	1200	2217.0
2022-06-01T18:41:00	1007.8	19.2	43.1	13.2	730	1200	342	1200	2190.0
2022-06-01T19:01:00	1007.9	18.4	43.1	12.9	748	1200	330	1200	2244.0
2022-06-01T19:21:00	1007.9	17.7	43.2	12.9	670	1200	345	1200	2010.0
2022-06-01T19:41:00	1007.8	16.7	43.3	12.9	700	1200	398	1200	2100.0
2022-06-01T20:01:00	1007.6	15.6	43.5	12.9	735	1200	347	1200	2205.0
2022-06-01T20:21:00	1007.6	14.6	43.8	12.9	756	1200	357	1200	2268.0
2022-06-01T20:41:00	1007.6	14.1	44.0	12.8	756	1200	381	1200	2268.0
2022-06-01T21:01:00	1007.8	13.9	43.9	12.8	746	1200	353	1200	2238.0
2022-06-01T21:21:00	1007.6	13.4	43.7	12.8	793	1200	372	1200	2379.0
2022-06-01T21:41:00	1007.7	12.7	43.6	12.8	749	1200	355	1200	2247.0
2022-06-01T22:01:00	1007.7	12.2	43.8	12.8	753	1200	354	1200	2259.0
2022-06-01T22:21:00	1007.7	12.1	43.8	12.8	782	1200	329	1200	2346.0
2022-06-01T22:41:00	1007.8	12.2	43.7	12.8	762	1200	374	1200	2286.0
2022-06-01T23:01:00	1008.0	12.0	43.5	12.8	740	1200	307	1200	2220.0
2022-06-01T23:21:00	1008.2	12.1	43.4	12.8	717	1200	328	1200	2151.0
2022-06-01T23:41:00	1008.6	12.2	43.2	12.7	709	1200	317	1200	2127.0
2022-06-02T00:01:00	1008.6	12.4	43.0	12.7	724	1200	353	1200	2172.0
2022-06-02T00:21:00	1008.7	12.5	42.7	12.7	699	1200	352	1200	2097.0
2022-06-02T00:41:00	1008.8	12.3	42.4	12.7	670	1200	339	1200	2010.0
2022-06-02T01:01:00	1009.0	11.7	42.5	12.7	736	1200	354	1200	2208.0
2022-06-02T01:21:00	1009.0	11.2	42.6	12.7	721	1200	369	1200	2163.0
2022-06-02T01:41:00	1009.0	10.7	42.9	12.7	701	1200	369	1200	2103.0
2022-06-02T02:01:00	1009.2	10.5	43.0	12.7	775	1200	356	1200	2325.0
2022-06-02T02:21:00	1009.4	10.4	43.1	12.6	708	1200	346	1200	2124.0
2022-06-02T02:41:00	1009.3	10.3	43.0	12.6	672	1200	351	1200	2016.0
2022-06-02T03:01:00	1009.4	10.0	43.0	12.7	764	1200	361	1200	2292.0
2022-06-02T03:21:00	1009.6	9.8	43.0	12.7	695	1200	353	1200	2085.0
2022-06-02T03:41:00	1009.9	10.0	42.8	12.8	698	1200	313	1200	2094.0
2022-06-02T04:01:00	1010.1	10.4	42.7	12.9	700	1200	338	1200	2100.0
2022-06-02T04:21:00	1010.5	11.0	42.3	13.0	765	1200	322	1200	2295.0
2022-06-02T04:41:00	1010.6	11.6	41.8	13.3	713	1200	328	1200	2139.0
2022-06-02T05:01:00	1011.0	12.1	41.3	13.7	725	1200	344	1200	2175.0
2022-06-02T05:21:00	1011.3	12.9	40.9	14.2	729	1200	319	1200	2187.0
2022-06-02T05:41:00	1011.7	13.8	40.2	14.1	737	1200	331	1200	2211.0
2022-06-02T06:01:00	1012.1	15.1	39.6	14.0	723	1200	343	1200	2169.0
2022-06-02T06:21:00	1012.6	16.7	38.9	14.0	779	1200	341	1200	2337.0
2022-06-02T06:41:00	1012.9	17.2	38.4	14.0	697	1200	326	1200	2091.0
2022-06-02T07:01:00	1013.1	17.6	38.7	13.9	730	1200	346	1200	2190.0
2022-06-02T07:21:00	1013.5	19.3	38.4	14.0	719	1200	353	1200	2157.0
2022-06-02T07:41:00	1013.7	19.8	38.0	14.0	717	1200	362	1200	2151.0
2022-06-02T08:01:00	1013.8	19.0	38.8	13.8	718	1200	367	1200	2154.0
2022-06-02T08:21:00	1014.2	20.9	38.9	13.9	680	1200	350	1200	2040.0
2022-06-02T08:41:00	1014.6	22.4	38.4	13.8	743	1200	330	1200	2229.0
2022-06-02T09:01:00	1014.9	23.4	38.2	13.7	686	1200	316	1200	2058.0
2022-06-02T09:21:00	1015.1	24.2	38.0	13.9	715	1200	342	1200	2145.0
2022-06-02T09:41:00	1015.2	24.4	38.4	13.7	669	1200	330	1200	2007.0
2022-06-02T10:01:00	1015.5	25.1	38.4	13.7	678	1200	322	1200	2034.0
2022-06-02T10:21:00	1015.5	24.7	38.9	13.9	745	1200	340	1200	2235.0
2022-06-02T10:41:00	1015.4	24.3	39.7	13.7	706	1200	285	1200	2118.0
2022-06-02T11:01:00	1015.6	25.0	40.0	13.7	697	1200	380	1200	2091.0
2022-06-02T11:21:00	1015.8	25.8	39.9	13.7	688	1200	344	1200	2064.0
2022-06-02T11:41:00	1015.8	26.6	40.1	13.7	751	1200	372	1200	2253.0
2022-06-02T12:01:00	1016.0	27.4	39.9	13.9	678	1200	340	1200	2034.0
2022-06-02T12:21:00	1015.9	26.9	40.1	13.6	729	1200	335	1200	2187.0
2022-06-02T12:41:00	1016.0	26.9	40.6	13.6	698	1200	311	1200	2094.0
2022-06-02T13:01:00	1016.1	27.0	41.0	13.6	694	1200	308	1200	2082.0
2022-06-02T13:21:00	1016.1	27.3	41.1	13.6	731	1200	337	1200	2193.0
2022-06-02T13:41:00	1016.1	27.0	41.3	13.7	685	1200	316	1200	2055.0
2022-06-02T14:01:00	1016.1	26.8	41.5	13.8	723	1200	295	1200	2169.0
2022-06-02T14:21:00	1016.1	26.8	41.9	13.7	691	1200	336	1200	2073.0
2022-06-02T14:41:00	1016.2	26.8	42.1	13.8	703	1200	310	1200	2109.0
2022-06-02T15:01:00	1016.1	26.2	42.3	13.7	749	1200	361	1200	2247.0
2022-06-02T15:21:00	1016.0	25.7	42.5	13.8	727	1200	327	1200	2181.0
2022-06-02T15:41:00	1015.7	24.8	42.7	13.8	705	1200	311	1200	2115.0
2022-06-02T16:01:00	1015.6	24.1	43.2	13.8	700	1200	355	1200	2100.0
2022-06-02T16:21:00	1015.5	23.9	43.3	13.8	713	1200	321	1200	2139.0
2022-06-02T16:41:00	1015.5	23.8	43.3	13.8	693	1200	343	1200	2079.0
2022-06-02T17:01:00	1015.5	23.3	43.1	13.9	708	1200	327	1200	2124.0
2022-06-02T17:21:00	1015.3	22.5	43.3	13.9	735	1200	326	1200	2205.0
2022-06-02T17:41:00	1015.3	21.9	43.4	13.9	705	1200	366	1200	2115.0
2022-06-02T18:01:00	1015.1	21.3	43.6	13.9	701	1200	347	1200	2103.0
2022-06-02T18:21:00	1014.9	20.4	43.9	13.9	700	1200	346	1200	2100.0
2022-06-02T18:41:00	1014.7	19.1	44.1	13.3	710	1200	329	1200	2130.0
2022-06-02T19:01:00	1014.5	17.7	44.5	13.1	732	1200	316	1200	2196.0
2022-06-02T19:21:00	1014.5	16.4	44.9	12.9	645	1200	305	1200	1935.0
2022-06-02T19:41:00	1014.5	15.3	45.1	12.9	699	1200	343	1200	2097.0
2022-06-02T20:01:00	1014.5	14.4	45.2	12.9	737	1200	361	1200	2211.0
2022-06-02T20:21:00	1014.4	13.7	45.3	12.9	699	1200	359	1200	2097.0
2022-06-02T20:41:00	1014.4	13.1	45.2	12.8	681	1200	338	1200	2043.0
2022-06-02T21:01:00	1014.3	12.5	45.1	12.8	759	1200	298	1200	2277.0
2022-06-02T21:21:00	1014.3	12.1	45.0	12.8	712	1200	328	1200	2136.0
2022-06-02T21:41:00	1014.3	11.7	44.7	12.8	726	1200	331	1200	2178.0
2022-06-02T22:01:00	1014.3	11.2	44.6	12.8	685	1200	300	1200	2055.0
2022-06-02T22:21:00	1014.2	10.8	44.5	12.8	660	1200	316	1200	1980.0
2022-06-02T22:41:00	1014.2	10.5	44.4	12.8	700	1200	341	1200	2100.0
2022-06-02T23:01:00	1014.2	10.2	44.3	12.8	751	1200	314	1200	2253.0
2022-06-02T23:21:00	1014.2	9.9	44.1	12.7	714	1200	353	1200	2142.0
2022-06-02T23:41:00	1014.2	9.6	44.0	12.7	685	1200	337	1200	2055.0
2022-06-03T00:01:00	1014.2	9.4	43.9	12.7	702	1200	356	1200	2106.0
2022-06-03T00:21:00	1014.1	9.1	43.8	12.7	711	1200	360	1200	2133.0
